rel_path,file_name,extension,size_bytes,mime_type,mime_source,sha256,width,height,wp_attachment_id,wp_reference_role,wp_parent_post,referenced_in_content,reference_signals,user_content,derived_from,thumbnail_pattern,generated_pattern,duplicate_group_sha,duplicate_group_size,duplicate_keeper,probable_duplicate_group_size,corrupt_signal,classification,wm4_action
2026/05/kephale-768x432.png,kephale-768x432.png,.png,163586,image/png,magic,9451e235a2601b46b7fd2968c5871c12b13837e3558ef91afc4a3281c5e32cdf,768,432,701,sized_variant,0,no,none,yes,2026/05/kephale.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/kephale.png,kephale.png,.png,401638,image/png,magic,12a62ca00ac9be32af7cd6c44a311037746976e1121869e3bed30a5bc9e4758e,1672,941,701,original,0,yes,path_in_content,yes,,no,no,,1,,1,,ORIGINAL_USED,EXPORTABLE
2026/05/live-1024x576.png,live-1024x576.png,.png,419193,image/png,magic,175dc28676679de184933d373f93b5f8eef896444b3bb8796fa8ed7fdf3269d0,1024,576,949,sized_variant,0,no,none,yes,2026/05/live.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/live-150x150.png,live-150x150.png,.png,20995,image/png,magic,11bacd9e7949bd64bdf5cddcb55d56369ff344020fe1dc88d464b725e8a1f9d2,150,150,949,sized_variant,0,no,none,yes,2026/05/live.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/live-1536x864.png,live-1536x864.png,.png,892986,image/png,magic,d50e1e54f5a424e36274edd85cec4681d87bd459026a72120da5ca75a3b0451f,1536,864,949,sized_variant,0,no,none,yes,2026/05/live.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/live-300x169.png,live-300x169.png,.png,45218,image/png,magic,6b424563ae12cd4e0b3d6935ea809c9b93772dcac9e901fd16eb943711d473f9,300,169,949,sized_variant,0,no,none,yes,2026/05/live.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/live-768x432.png,live-768x432.png,.png,246701,image/png,magic,0254f3044b75132b51bb18f42276c08d1bc3825706f19d698216ebab0856caf8,768,432,949,sized_variant,0,no,none,yes,2026/05/live.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/live.png,live.png,.png,748986,image/png,magic,2d65ff65c3b51b27bd73b4d218cd1418e103c3e195ce4243f7aea01a490b9402,1672,940,949,original,0,yes,path_in_content,yes,,no,no,,1,,1,,ORIGINAL_USED,EXPORTABLE
2026/05/mahanaim-1024x512.png,mahanaim-1024x512.png,.png,373654,image/png,magic,b0c06942cc87c6b352ac913f1a7419ec4fc58033c43e2fa860c23bcfc6cc358b,1024,512,941,sized_variant,0,no,none,yes,2026/05/mahanaim.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/mahanaim-150x150.png,mahanaim-150x150.png,.png,21270,image/png,magic,1ce578337ed6dbbcadefb32b36bda659788a2719ad56afeb33172d4cf0127f13,150,150,941,sized_variant,0,no,none,yes,2026/05/mahanaim.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/mahanaim-1536x768.png,mahanaim-1536x768.png,.png,797851,image/png,magic,e14e31fdd708d8c0e8ab8f583428cc2b1521eaa46458b84585a90d3af78442ec,1536,768,941,sized_variant,0,no,none,yes,2026/05/mahanaim.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/mahanaim-300x150.png,mahanaim-300x150.png,.png,40341,image/png,magic,e868f01ac2646d5ddde11db09df7d07af9419e6936ec5f6c2b4b91b046f5b331,300,150,941,sized_variant,0,no,none,yes,2026/05/mahanaim.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/mahanaim-768x384.png,mahanaim-768x384.png,.png,220022,image/png,magic,95b7902f36a54a9f1dcf6fd2372d687c3ba23350db6e8f06027817b3f05a50a4,768,384,941,sized_variant,0,no,none,yes,2026/05/mahanaim.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/mahanaim.png,mahanaim.png,.png,695092,image/png,magic,2f512471b02a3bb561370f0481ff701d42edd4c35bf1aa5b2de4e55fa38f73af,1774,887,941,original,0,yes,path_in_content,yes,,no,no,,1,,1,,ORIGINAL_USED,EXPORTABLE
2026/05/maskable_icon-1-1024x1024.png,maskable_icon-1-1024x1024.png,.png,300454,image/png,magic,382e75c1edcff724fd989b215b5e8e8ffc543f5370df2143750d38b0c29d71b2,1024,1024,1090,sized_variant,0,no,none,yes,2026/05/maskable_icon-1.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/maskable_icon-1-150x150.png,maskable_icon-1-150x150.png,.png,11542,image/png,magic,13f71c8ccde323da47473ab5fde24358b164713ddcdaed930d724212d09c73f3,150,150,1090,sized_variant,0,no,none,yes,2026/05/maskable_icon-1.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/maskable_icon-1-300x300.png,maskable_icon-1-300x300.png,.png,33859,image/png,magic,f3495d23df6277def73be5a045237464110fc9b0af4e740543595ba3e197f29e,300,300,1090,sized_variant,0,no,none,yes,2026/05/maskable_icon-1.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/maskable_icon-1-768x768.png,maskable_icon-1-768x768.png,.png,172458,image/png,magic,233e5ee029686479b1adc22033f0d88fab2074fcff970ccb8e32673a7d403ad2,768,768,1090,sized_variant,0,no,none,yes,2026/05/maskable_icon-1.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/maskable_icon-1.png,maskable_icon-1.png,.png,1001386,image/png,magic,3f628b751a83ef2bddcc79ace85ded2486a8988b3255a704e2c93861c40bd24a,1536,1536,1090,original,0,no,none,yes,,no,no,,1,,1,,ORIGINAL_UNUSED,EXPORTABLE
2026/05/maskable_icon_x384-150x150.png,maskable_icon_x384-150x150.png,.png,11647,image/png,magic,ef98050a2538ba283c41262c364751cc61ab061d7722d83c1a90256f3e9fceea,150,150,1091,sized_variant,0,no,none,yes,2026/05/maskable_icon_x384.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/maskable_icon_x384-300x300.png,maskable_icon_x384-300x300.png,.png,34744,image/png,magic,a498ea8a036f29782abda52a60861f140095adba42ba343c781164d09e2798b2,300,300,1091,sized_variant,0,no,none,yes,2026/05/maskable_icon_x384.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/maskable_icon_x384.png,maskable_icon_x384.png,.png,70241,image/png,magic,bcf04d77261a88f08a7860708687432dc0f0e045ae301d4c1bf1a27c8f1f6431,384,384,1091,original,0,no,none,yes,,no,no,,1,,1,,ORIGINAL_UNUSED,EXPORTABLE
2026/05/maskable_icon_x512-150x150.png,maskable_icon_x512-150x150.png,.png,11644,image/png,magic,ee38e13664017c2a393c31d9505fc66d5dfc34baa0db49e71e02046819375da5,150,150,1092,sized_variant,0,no,none,yes,2026/05/maskable_icon_x512.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/maskable_icon_x512-300x300.png,maskable_icon_x512-300x300.png,.png,34661,image/png,magic,1d249c0362284ff473cb7211734ca0c0228ec67fb6b2c52d8bb7db127b7e5304,300,300,1092,sized_variant,0,no,none,yes,2026/05/maskable_icon_x512.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/maskable_icon_x512.png,maskable_icon_x512.png,.png,118958,image/png,magic,99819eaddb0339171d78d6d169a56ee5eccb9e1eb183fe2e183c112ee0c2e58b,512,512,1092,original,0,no,none,yes,,no,no,,1,,1,,ORIGINAL_UNUSED,EXPORTABLE
2026/05/mon-profil-1024x546.png,mon-profil-1024x546.png,.png,348395,image/png,magic,d5199bbeb5c30b5c89de3a92ff6912c14841053cb1319170b8b52da536268869,1024,546,900,sized_variant,0,no,none,yes,2026/05/mon-profil.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/mon-profil-150x150.png,mon-profil-150x150.png,.png,17964,image/png,magic,afb86685bb427185456f85141fd481f7184fd846c7316e9c916061b93ea47e2d,150,150,900,sized_variant,0,no,none,yes,2026/05/mon-profil.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/mon-profil-1536x819.png,mon-profil-1536x819.png,.png,762813,image/png,magic,716e41822c5bba3840b49919edc7e4ce0bf0299e66d5ea73de71f0dbe2f0a55f,1536,819,900,sized_variant,0,no,none,yes,2026/05/mon-profil.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/mon-profil-300x160.png,mon-profil-300x160.png,.png,39200,image/png,magic,df546773de1148c6a1f67203d2f1b05521ef075b24a81bdf0fa8120f19bb8c83,300,160,900,sized_variant,0,no,none,yes,2026/05/mon-profil.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/mon-profil-768x410.png,mon-profil-768x410.png,.png,207162,image/png,magic,00d3c03970a7b29bc362735a3728c914fda9f1e323472522777110bdb88bb5ef,768,410,900,sized_variant,0,no,none,yes,2026/05/mon-profil.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/mon-profil.png,mon-profil.png,.png,553435,image/png,magic,2584c73e22b5ceee2095b5c572b4319be03ffca35a0b919447d4f28a96d304ac,1717,916,900,original,0,yes,path_in_content,yes,,no,no,,1,,1,,ORIGINAL_USED,EXPORTABLE
2026/05/ouragan-1-1024x768.png,ouragan-1-1024x768.png,.png,471457,image/png,magic,bd517969ad14a1cf9659a2c1b01f898d55ef56bae2735e7547f8ed53a5a93bc3,1024,768,965,sized_variant,0,no,none,yes,2026/05/ouragan-1.png,yes,no,bd517969ad14a1cf,2,no,2,,EXACT_DUPLICATE,REJECTED_DEDUP
2026/05/ouragan-1-150x150.png,ouragan-1-150x150.png,.png,19798,image/png,magic,abb54b8d34637c9ed9e0cf1ceec14ca4d126d1bbd4dc14e51b1cfda4d68b36d0,150,150,965,sized_variant,0,no,none,yes,2026/05/ouragan-1.png,yes,no,abb54b8d34637c9e,2,no,2,,EXACT_DUPLICATE,REJECTED_DEDUP
2026/05/ouragan-1-300x225.png,ouragan-1-300x225.png,.png,53078,image/png,magic,a2f4903ea304194471fce869022e59bdcb32dc48f6327b1ada8cd216671ed5bb,300,225,965,sized_variant,0,no,none,yes,2026/05/ouragan-1.png,yes,no,a2f4903ea3041944,2,no,2,,EXACT_DUPLICATE,REJECTED_DEDUP
2026/05/ouragan-1-768x576.png,ouragan-1-768x576.png,.png,279447,image/png,magic,46638fc3d76e22ed298be440f46688f8adc7a567c52e697c70e12f2462fe8c42,768,576,965,sized_variant,0,no,none,yes,2026/05/ouragan-1.png,yes,no,46638fc3d76e22ed,2,no,2,,EXACT_DUPLICATE,REJECTED_DEDUP
2026/05/ouragan-1.png,ouragan-1.png,.png,645751,image/png,magic,d7f894c3cc4224efc24ef795bee78973dac0f09428895a1f1856fb606eebaba1,1448,1086,965,original,0,yes,path_in_content,yes,,no,no,d7f894c3cc4224ef,2,yes,2,,ORIGINAL_USED,EXPORTABLE
2026/05/ouragan-1024x768.png,ouragan-1024x768.png,.png,471457,image/png,magic,bd517969ad14a1cf9659a2c1b01f898d55ef56bae2735e7547f8ed53a5a93bc3,1024,768,964,sized_variant,0,no,none,yes,2026/05/ouragan.png,yes,no,bd517969ad14a1cf,2,yes,2,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/ouragan-150x150.png,ouragan-150x150.png,.png,19798,image/png,magic,abb54b8d34637c9ed9e0cf1ceec14ca4d126d1bbd4dc14e51b1cfda4d68b36d0,150,150,964,sized_variant,0,no,none,yes,2026/05/ouragan.png,yes,no,abb54b8d34637c9e,2,yes,2,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/ouragan-300x225.png,ouragan-300x225.png,.png,53078,image/png,magic,a2f4903ea304194471fce869022e59bdcb32dc48f6327b1ada8cd216671ed5bb,300,225,964,sized_variant,0,no,none,yes,2026/05/ouragan.png,yes,no,a2f4903ea3041944,2,yes,2,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/ouragan-768x576.png,ouragan-768x576.png,.png,279447,image/png,magic,46638fc3d76e22ed298be440f46688f8adc7a567c52e697c70e12f2462fe8c42,768,576,964,sized_variant,0,no,none,yes,2026/05/ouragan.png,yes,no,46638fc3d76e22ed,2,yes,2,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/ouragan.png,ouragan.png,.png,645751,image/png,magic,d7f894c3cc4224efc24ef795bee78973dac0f09428895a1f1856fb606eebaba1,1448,1086,964,original,0,no,none,yes,,no,no,d7f894c3cc4224ef,2,no,2,,EXACT_DUPLICATE,REJECTED_DEDUP
2026/05/plateforme-1024x683.png,plateforme-1024x683.png,.png,488646,image/png,magic,4a21770024495385ec3ff5eec9d28c29b755252a7741d7e1de89d444d17efba9,1024,683,930,sized_variant,0,yes,featured_image,yes,2026/05/plateforme.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/plateforme-150x150.png,plateforme-150x150.png,.png,21892,image/png,magic,159f2f11c662ba5dc896533f0a48e20efe93ece459aeb6a68bca0f7decb3b7af,150,150,930,sized_variant,0,yes,featured_image,yes,2026/05/plateforme.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/plateforme-300x200.png,plateforme-300x200.png,.png,53063,image/png,magic,3dc35567ddf719d2831aa5cf0072b1595c12af354e42f6642b64ea4e9bf8e99a,300,200,930,sized_variant,0,yes,featured_image,yes,2026/05/plateforme.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/plateforme-768x512.png,plateforme-768x512.png,.png,285443,image/png,magic,579a9630911d536394eb0e0f96f7a7b6040e83a9eb82c630e7d99eeca712a4df,768,512,930,sized_variant,0,yes,featured_image,yes,2026/05/plateforme.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/plateforme.png,plateforme.png,.png,679167,image/png,magic,fe5718b405beeec9ccd810f5ff79a234165d29d01942df9d8585352f515d4823,1536,1024,930,original,0,yes,path_in_content|featured_image,yes,,no,no,,1,,1,,ORIGINAL_USED,EXPORTABLE
2026/05/refuge-1024x683.png,refuge-1024x683.png,.png,472946,image/png,magic,b4254315780dd5a1fd293ebc9f746009ef7c0f4ab13b769af27332307b47392b,1024,683,942,sized_variant,0,no,none,yes,2026/05/refuge.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/refuge-150x150.png,refuge-150x150.png,.png,21243,image/png,magic,d3f15cb4b32d7576a609684a958b2e907b678c3d975ab25dd2f873c0548f1522,150,150,942,sized_variant,0,no,none,yes,2026/05/refuge.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/refuge-300x200.png,refuge-300x200.png,.png,50623,image/png,magic,aacb3170fa5b7011ba79d44e3354ca5925f2a24daa1e1ba24f87483960415380,300,200,942,sized_variant,0,no,none,yes,2026/05/refuge.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/refuge-768x512.png,refuge-768x512.png,.png,278782,image/png,magic,59a67e83bf6b6dda9bf8ffd4b51fb341f573c539483e016081978d6fe171fece,768,512,942,sized_variant,0,no,none,yes,2026/05/refuge.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/refuge.png,refuge.png,.png,622939,image/png,magic,ba93ffa3bb91accb3a83bde3ad62fc42bbb754a332de6a21a55ba5a98e26485a,1536,1024,942,original,0,yes,path_in_content,yes,,no,no,,1,,1,,ORIGINAL_USED,EXPORTABLE
2026/05/sceau-1024x576.png,sceau-1024x576.png,.png,273468,image/png,magic,e0f7af5c91e1a2bf8b5f3316b6f15942351247ad8393b82f7e047a49ca43b8e0,1024,576,699,sized_variant,0,no,none,yes,2026/05/sceau.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/sceau-150x150.png,sceau-150x150.png,.png,15217,image/png,magic,dc67b2b5e3e917616ee872cb6d2cf99309825085ed825219aeec6b2163bd5230,150,150,699,sized_variant,0,no,none,yes,2026/05/sceau.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/sceau-1536x864.png,sceau-1536x864.png,.png,585292,image/png,magic,92edcb3717484a56dab59f109d2d0695848b715d84d2b58851e46f2b24b1ddd2,1536,864,699,sized_variant,0,no,none,yes,2026/05/sceau.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/sceau-300x169.png,sceau-300x169.png,.png,31662,image/png,magic,367c0af7007887fb01d2e31bb48ad04e62a72c74adebb0450495ad4e8ce290f6,300,169,699,sized_variant,0,no,none,yes,2026/05/sceau.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/sceau-768x432.png,sceau-768x432.png,.png,162577,image/png,magic,c599a5ff709b3e2618ed3880ef7915999c2a1d2017552901a1b902363ab5d91c,768,432,699,sized_variant,0,no,none,yes,2026/05/sceau.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/sceau.png,sceau.png,.png,381165,image/png,magic,4122df66cc1119e37a56f9c732146cccc4c9b0add055c829a31d4fcceec9c31d,1672,941,699,original,0,yes,path_in_content,yes,,no,no,,1,,1,,ORIGINAL_USED,EXPORTABLE
2026/05/semence-1024x546.png,semence-1024x546.png,.png,307234,image/png,magic,315299c747a406d27a0fee091c288275d84d6a660b9499e4970d73395bea604a,1024,546,698,sized_variant,0,no,none,yes,2026/05/semence.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/semence-150x150.png,semence-150x150.png,.png,19650,image/png,magic,19ae7f7fbe92b5f944b86d6067169a1396db84029bb968b14e9ef9b1a772f89a,150,150,698,sized_variant,0,no,none,yes,2026/05/semence.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/semence-1536x819.png,semence-1536x819.png,.png,666240,image/png,magic,6de9c0861fd1824c28e90d0385d6405821bb1cb96070f5f7e4a50d1ce74cc9c4,1536,819,698,sized_variant,0,no,none,yes,2026/05/semence.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/semence-300x160.png,semence-300x160.png,.png,36593,image/png,magic,0d83b06f162148376184da19d45a1e1318742cd5fa832969541df4b9de7e1a2c,300,160,698,sized_variant,0,no,none,yes,2026/05/semence.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/semence-768x410.png,semence-768x410.png,.png,184405,image/png,magic,d4b88a4409bbf2e369e477d7b006c6f07e65a046fe370cd0aa53927408f7de67,768,410,698,sized_variant,0,no,none,yes,2026/05/semence.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/semence.png,semence.png,.png,449066,image/png,magic,12fc4d57dcb5b473ce7422793e9ad2ab8256e69e4de3e0f3a58467255f3f5a83,1717,916,698,original,0,yes,path_in_content,yes,,no,no,,1,,1,,ORIGINAL_USED,EXPORTABLE
2026/05/temoignage-1024x683.png,temoignage-1024x683.png,.png,439501,image/png,magic,9ddfd17ee2b98f5e2ceaff2877ddc809d988e2a335f5ef8bf390052a2a621ec7,1024,683,1136,sized_variant,0,no,none,yes,2026/05/temoignage.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/temoignage-150x150.png,temoignage-150x150.png,.png,20375,image/png,magic,d89950af39aced57dd7365958a664318f43ea1d12167c57587dd8b27f65fa791,150,150,1136,sized_variant,0,no,none,yes,2026/05/temoignage.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/temoignage-300x200.png,temoignage-300x200.png,.png,48831,image/png,magic,12bdce57aa6ec714ba7b18ba2221c230ca6df70409d0be3d9b16710b1b1f7e4e,300,200,1136,sized_variant,0,no,none,yes,2026/05/temoignage.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/temoignage-768x512.png,temoignage-768x512.png,.png,258823,image/png,magic,990ef562e59b193174633b616c7e7a046e0c9d456f3cff21bfe34dc008f83947,768,512,1136,sized_variant,0,no,none,yes,2026/05/temoignage.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/temoignage.png,temoignage.png,.png,532022,image/png,magic,cdf99020157028402bb25bed0edfbbb60c78660f300814df28a0bf5296a75ea2,1536,1024,1136,original,0,yes,path_in_content,yes,,no,no,,1,,1,,ORIGINAL_USED,EXPORTABLE
2026/05/vision-1024x530.png,vision-1024x530.png,.png,401257,image/png,magic,7d7dcfc2368525b9412ba4da4cf1fd85074c292ea2028be11cb236e51ad2556b,1024,530,914,sized_variant,0,no,none,yes,2026/05/vision.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/vision-150x150.png,vision-150x150.png,.png,21051,image/png,magic,5e28150815a06fdcffb976615e5c5221b3266693f21ef3b54308f05b17fe97b7,150,150,914,sized_variant,0,no,none,yes,2026/05/vision.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/vision-1536x794.png,vision-1536x794.png,.png,869831,image/png,magic,c46e606856485607235f5a22400a7c383dd2d2afe4687f199552859c0fb86ffc,1536,794,914,sized_variant,0,no,none,yes,2026/05/vision.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/vision-300x155.png,vision-300x155.png,.png,42170,image/png,magic,a6a01e79e42e43d1d14854f6e26384a844eec01d3613c0034a2ca49defd32492,300,155,914,sized_variant,0,no,none,yes,2026/05/vision.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/vision-768x397.png,vision-768x397.png,.png,233544,image/png,magic,4559866a744da616addb768056d61c5f58a3ed08f97a0005b76dcea144c28552,768,397,914,sized_variant,0,no,none,yes,2026/05/vision.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/vision.png,vision.png,.png,689661,image/png,magic,57cc85b3b7bdbcf35b434f092fd097e136d3574e5b838c327c301988e96a6b10,1744,902,914,original,0,yes,path_in_content,yes,,no,no,,1,,1,,ORIGINAL_USED,EXPORTABLE
2026/06/CULTE-DIMANCHE-2026-JUIN-1024x576.png,CULTE-DIMANCHE-2026-JUIN-1024x576.png,.png,347544,image/png,magic,186ca1c4cc26a3fd26d6539b8fd52e3fc69fe101b5a709290b1a51adc21e7ee8,1024,576,1478,sized_variant,0,no,none,yes,2026/06/CULTE-DIMANCHE-2026-JUIN.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/06/CULTE-DIMANCHE-2026-JUIN-150x150.png,CULTE-DIMANCHE-2026-JUIN-150x150.png,.png,20156,image/png,magic,b692903e88f2362c36825dd0b115ce875ac2e5984435191e60f518bcc9d779fc,150,150,1478,sized_variant,0,no,none,yes,2026/06/CULTE-DIMANCHE-2026-JUIN.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/06/CULTE-DIMANCHE-2026-JUIN-1536x864.png,CULTE-DIMANCHE-2026-JUIN-1536x864.png,.png,730445,image/png,magic,37460c083f5d093419de7aa8ad0b62364095185f8b3a7da18233a62ffbd3b0e5,1536,864,1478,sized_variant,0,no,none,yes,2026/06/CULTE-DIMANCHE-2026-JUIN.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/06/CULTE-DIMANCHE-2026-JUIN-300x169.png,CULTE-DIMANCHE-2026-JUIN-300x169.png,.png,39739,image/png,magic,dae73376c1e0bebf7183bf2eabdb7cfc303539e7b1d9bd05ab9ec043819c1e6f,300,169,1478,sized_variant,0,no,none,yes,2026/06/CULTE-DIMANCHE-2026-JUIN.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/06/CULTE-DIMANCHE-2026-JUIN-768x432.png,CULTE-DIMANCHE-2026-JUIN-768x432.png,.png,207270,image/png,magic,2553d8d2b39406a87c97a63be0a2a1506758f4286dda9c2e5bc9fe3d8cac8c0c,768,432,1478,sized_variant,0,no,none,yes,2026/06/CULTE-DIMANCHE-2026-JUIN.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/06/CULTE-DIMANCHE-2026-JUIN.png,CULTE-DIMANCHE-2026-JUIN.png,.png,842870,image/png,magic,642f291eae3fd0a92cde7b2f48968f12479087b0817040a691bf360fe661e62e,1920,1080,1478,original,0,no,none,yes,,no,no,,1,,1,,ORIGINAL_UNUSED,EXPORTABLE
2026/06/SOIREE-INTERCESSION-1024x576.png,SOIREE-INTERCESSION-1024x576.png,.png,341055,image/png,magic,14ddf3e91aa8675700f2c3b2c83a97498f813f88e91f9df9b417f976257d3287,1024,576,1479,sized_variant,0,no,none,yes,2026/06/SOIREE-INTERCESSION.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/06/SOIREE-INTERCESSION-150x150.png,SOIREE-INTERCESSION-150x150.png,.png,17613,image/png,magic,08b045f32ba3b46cfacc432a6bc5b5bce29c1bc2c17f107c36d5bcb3152cb5d3,150,150,1479,sized_variant,0,no,none,yes,2026/06/SOIREE-INTERCESSION.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/06/SOIREE-INTERCESSION-1536x864.png,SOIREE-INTERCESSION-1536x864.png,.png,722027,image/png,magic,a87402f68916edc09ba6d572e479dbeed8ec26afe9f77a2e09a221dbe7e4cdb3,1536,864,1479,sized_variant,0,no,none,yes,2026/06/SOIREE-INTERCESSION.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/06/SOIREE-INTERCESSION-300x169.png,SOIREE-INTERCESSION-300x169.png,.png,40398,image/png,magic,732cdb55c09563d2a7ad82d3522bde2e9521ac95fa50ec6bdbfb6c78823771de,300,169,1479,sized_variant,0,no,none,yes,2026/06/SOIREE-INTERCESSION.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/06/SOIREE-INTERCESSION-768x432.png,SOIREE-INTERCESSION-768x432.png,.png,205221,image/png,magic,99ff2246397f9859715018e3d53f9ac2198f80e17e58b52aa88d98aa8801913d,768,432,1479,sized_variant,0,no,none,yes,2026/06/SOIREE-INTERCESSION.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/06/SOIREE-INTERCESSION.png,SOIREE-INTERCESSION.png,.png,850656,image/png,magic,9313d31f661ce4e56383351bf859ac7f54e303ef9188dd7fed86ed084b619fc2,1920,1080,1479,original,0,yes,filename_in_content,yes,,no,no,,1,,1,,ORIGINAL_USED,EXPORTABLE
elementor/css/base-desktop.css,base-desktop.css,.css,5338,text/css,extension,d7f5dc677f8168e222984fd1d3dd58aa3101625a00da1bd42322d5292d15923b,,,,,,no,none,no,,no,no,,1,,1,,GENERATED_VARIANT,REJECTED_REGENERABLE
elementor/css/post-11.css,post-11.css,.css,3290,text/css,extension,a3b852aca539d1e005ab60f4b418b6c896567ae33d3093e785a9144b4ef83ef6,,,,,,no,none,no,,no,no,,1,,1,,GENERATED_VARIANT,REJECTED_REGENERABLE
elementor/css/post-1473.css,post-1473.css,.css,77,text/css,extension,15c0201be0cff4ae3c2f3296ab5a4e00900dc1dc06d4792162f09cce22be0f72,,,,,,no,none,no,,no,no,,1,,1,,GENERATED_VARIANT,REJECTED_REGENERABLE
elementor/css/post-31.css,post-31.css,.css,183,text/css,extension,70077e07975adf8e937e51d69cf8ab877c64fbf3913f2108a84cbba8e090122d,,,,,,no,none,no,,no,no,,1,,1,,GENERATED_VARIANT,REJECTED_REGENERABLE
